Id,SalePrice
2046,136036.75825966126
2047,140034.20263762656
2048,143244.60459296196
2049,131783.94902035024
2050,168407.98076852132
2051,102970.24095567386
2052,123610.29748126864
2053,139930.4793395265
2054,69306.62465789099
2055,154991.67175500258
2056,145360.95096511475
2057,104040.34827810503
2058,226691.07622770057
2059,126258.55190931633
2060,183847.5857013493
2061,196024.1938416448
2062,112598.1628247858
2063,111575.89166724379
2064,134864.57357458025
2065,115261.94812064059
2066,181957.09987879312
2067,114972.48109103506
2068,135098.58075902658
2069,66860.20978825609
2070,94601.97077297221
2071,77509.72271215427
2072,164849.19660533057
2073,131123.94576246454
2074,180828.21278143255
2075,129593.2254912355
2076,115837.6032565356
2077,136814.97386584594
2078,104499.97406542522
2079,140712.0941646502
2080,117784.0235947005
2081,112369.9624774208
2082,130443.10395598807
2083,136507.31275363103
2084,93457.0212761052
2085,103107.65676577762
2086,125224.67528588185
2087,128076.82521896879
2088,98117.68560275831
2089,52442.70970714907
2090,138597.2289944772
2091,91963.74616310373
2092,139480.91445436934
2093,140104.18062401132
2094,147777.94385514222
2095,146927.85951291
2096,69402.01813107287
2097,101974.09005427686
2098,151838.4903656724
2099,14581.434795397101
2100,66857.49418434058
2101,105428.87623312557
2102,145058.10378949437
2103,89683.56426554848
2104,150845.44205049705
2105,153825.7352760993
2106,33096.62907800358
2107,204865.34000854543
2108,104745.43817097647
2109,86953.76248493139
2110,128984.68810970755
2111,184923.9343401849
2112,124027.90029140259
2113,116991.19512493839
2114,111065.19530212309
2115,160018.24981281802
2116,125838.04196267028
2117,132868.18165459041
2118,111006.25930230331
2119,106295.92655180243
2120,98558.15248267911
2121,77195.60139724333
2122,93085.43304781697
2123,85194.39093896304
2124,178489.74822983728
2125,139813.5707512441
2126,143336.46282597864
2127,184977.64168089908
2128,147120.74620799616
2129,118385.05920515337
2130,129767.04390623374
2131,154360.95964827202
2132,127615.57517307322
2133,123327.82418239606
2134,126050.61803050735
2135,100073.55312786647
2136,60616.852117212955
2137,115651.61609116336
2138,155106.03379483265
2139,151416.80007052817
2140,140374.33888824843
2141,166722.49533548031
2142,107551.6201517965
2143,139848.21263103117
2144,134766.6372957013
2145,136338.56812264817
2146,168619.49959857133
2147,169537.33595491014
2148,167647.82668245258
2149,164491.00954991695
2150,214479.1282527434
2151,119997.45488602016
2152,158823.18939230824
2153,192172.90635971515
2154,116665.25541957817
2155,148602.36066932883
2156,267806.9142152807
2157,253041.4288548777
2158,237066.50711188128
2159,229803.80401172955
2160,189670.97828072147
2161,253204.85830256843
2162,377109.9977283303
2163,341233.16656528425
2164,255829.43782771693
2165,194401.92565394007
2166,150348.33791305008
2167,207734.72618486243
2168,190693.10146368877
2169,202216.6091866762
2170,226347.45901018614
2171,157316.72067985684
2172,126863.57061022159
2173,169818.93430765974
2174,238596.97552338347
2175,286126.29740026465
2176,289735.9031223684
2177,239613.29112378776
2178,231600.24527162046
2179,164487.4076054123
2180,220998.7795560913
2181,198436.7793983277
2182,233485.98978100193
2183,193814.83311820065
2184,121033.09478421707
2185,122505.13397206494
2186,178783.22152602777
2187,155275.04026846774
2188,150061.89143999037
2189,304663.0283599227
2190,77585.16006788751
2191,76822.08043161477
2192,92539.14271529228
2193,125906.47960706416
2194,115161.30010142177
2195,103702.21105833468
2196,112106.38004528359
2197,105310.5514808069
2198,177288.92460510228
2199,193216.3767647657
2200,147687.6868124425
2201,143621.87359612924
2202,198969.7470640454
2203,122080.64384996553
2204,154475.2831710172
2205,100784.74404884456
2206,140519.1885323606
2207,204980.99535684334
2208,228901.68140276102
2209,195315.04217412788
2210,140877.82595978514
2211,116665.17293452006
2212,102706.91029506619
2213,123245.33403281611
2214,129253.71527223615
2215,89642.36267134873
2216,142804.67273548676
2217,21124.742411905667
2218,71796.78986597364
2219,37476.869029790396
2220,52805.59432583768
2221,289285.04638032126
2222,266782.97830547555
2223,293201.6563215109
2224,225568.77481289138
2225,113740.42355267878
2226,183238.47424765443
2227,239213.12497977715
2228,273145.58437562326
2229,235565.99228123168
2230,136746.5615807682
2231,211343.71331596305
2232,190392.84590261534
2233,195448.11779918475
2234,254053.36450823
2235,224362.35981923225
2236,250688.85233463312
2237,311546.620575216
2238,211176.32624364342
2239,123307.52406431083
2240,166555.5122849776
2241,168018.21967077535
2242,131460.2038904454
2243,133515.51662976935
2244,100301.03092001122
2245,101353.73001574213
2246,138153.86704196793
2247,137834.79234081367
2248,107642.67640957469
2249,108971.85278463061
2250,120666.4592952265
2251,117257.47808031505
2252,190543.47677371593
2253,153529.6296158349
2254,172823.02599901462
2255,190388.0279262506
2256,190268.63704523607
2257,189742.00353456056
2258,166355.72252530325
2259,170413.70724913268
2260,164136.97191740072
2261,194090.42801566212
2262,218024.55546073988
2263,327416.5121375666
2264,404221.55426198454
2265,201735.00667024858
2266,276816.61356009485
2267,331809.0245377228
2268,367928.46678115404
2269,153052.19307115488
2270,217586.00541565148
2271,232264.15329609788
2272,236793.03466274275
2273,176196.97352825792
2274,186197.13112748705
2275,171049.67228207726
2276,202117.01327310363
2277,190656.13821495697
2278,158312.79491818335
2279,111694.85095549352
2280,86779.82905916497
2281,184006.2629268096
2282,200466.81807774852
2283,126196.98453493975
2284,135325.93284408096
2285,145955.13301563845
2286,111509.14286579611
2287,334150.34014841483
2288,267163.4221375106
2289,308392.4393740869
2290,381702.157925138
2291,314855.3427629034
2292,381738.96669124055
2293,392579.15409815987
2294,344816.5660545464
2295,409410.71639101824
2296,252045.27898688323
2297,313590.3199425519
2298,318337.1001647572
2299,337305.0835481188
2300,306127.1085778326
2301,287424.27457436547
2302,255132.2133543793
2303,246159.61141918146
2304,244687.69267899613
2305,208269.1170261046
2306,209953.35012583132
2307,214984.4900167603
2308,221565.58534133714
2309,300327.9463191802
2310,217190.83110114746
2311,228636.68659061822
2312,189296.20037390082
2313,185993.18377735093
2314,176241.48381660157
2315,188503.34870088822
2316,209499.31586441584
2317,188298.7728931579
2318,179450.63235503482
2319,192889.61403552326
2320,193335.58203006396
2321,263811.8086164348
2322,198108.73395323055
2323,198663.95216677093
2324,209047.2086486686
2325,211222.98939194903
2326,192996.59707377967
2327,215603.84573457355
2328,227503.01359307708
2329,184048.85302014113
2330,181862.41696461092
2331,320947.94078001496
2332,349881.97230808483
2333,305385.4042658963
2334,261222.8326671545
2335,280817.04586478043
2336,302212.90607261076
2337,194347.7376206267
2338,266135.5317734091
2339,234158.14175235026
2340,374669.8827808561
2341,207519.42254224047
2342,240998.17689034855
2343,226699.3165458988
2344,234855.7183837985
2345,243184.5913768037
2346,203525.7472781354
2347,189838.67884917196
2348,231590.15051348216
2349,180629.33223260788
2350,289590.42816562625
2351,249699.9984034123
2352,255809.65478027437
2353,262168.55287076766
2354,133719.5553164538
2355,159237.64188332018
2356,172960.117070282
2357,208216.7590350255
2358,200600.4391978652
2359,131281.96324434842
2360,112365.66521300166
2361,142177.37771563814
2362,272960.6083092084
2363,123307.04803118482
2364,188571.17250524822
2365,233055.38765477028
2366,199030.83889733208
2367,218019.87908967282
2368,208389.1759927303
2369,211670.1455623363
2370,172896.13426781003
2371,174265.7273670663
2372,190112.48941463302
2373,275426.1547839568
2374,304836.77609623154
2375,248494.92229168979
2376,318377.4336008879
2377,321491.96384259977
2378,150892.00066133775
2379,222520.7767682164
2380,162482.06917262182
2381,178444.67175940238
2382,226493.43305334554
2383,215253.1756703714
2384,262350.0569763313
2385,170206.1274190289
2386,128869.1981843675
2387,121772.88309041015
2388,110285.99446288985
2389,138749.441957972
2390,141630.39379200316
2391,136113.96926996484
2392,97146.95592565078
2393,174980.86481770035
2394,134250.886119158
2395,200771.26661820174
2396,143830.10226605833
2397,219924.2651901982
2398,127209.9136548764
2399,44450.383731359616
2400,49262.722844950855
2401,108084.22594659869
2402,138614.07602305664
2403,139062.71556371567
2404,148765.1554596678
2405,172171.38033684285
2406,139322.84601088124
2407,111267.89725821302
2408,159115.26980585186
2409,110710.80124745984
2410,195195.97005420632
2411,103056.10383447574
2412,144863.31493920367
2413,111885.84207611973
2414,144267.5922499887
2415,128787.46220697416
2416,129731.28488223732
2417,127658.42506680696
2418,121709.63655986777
2419,94963.74234733777
2420,108025.55738371646
2421,145676.06301454676
2422,95983.51738952298
2423,121603.59608829464
2424,143543.30552828452
2425,238751.2744622127
2426,144830.80588737805
2427,145406.5207651325
2428,178083.15107453056
2429,103075.91680621821
2430,126786.49681521661
2431,97203.25439593429
2432,127978.59426207119
2433,134331.71820281376
2434,123947.49045526935
2435,142310.92853795865
2436,96786.52460522938
2437,93701.96792713553
2438,108628.27953231963
2439,121719.3936715927
2440,134277.71158125566
2441,97103.86922231608
2442,85176.39260087465
2443,146309.2358110476
2444,153503.50399858225
2445,71739.25911972043
2446,142998.57195001142
2447,216742.31960465107
2448,149596.8228156562
2449,121540.17656210391
2450,156845.40058754175
2451,128578.60418197408
2452,206235.46298308857
2453,74063.40054643457
2454,122759.39990682527
2455,121149.0469209234
2456,121664.52793939877
2457,101408.95017963147
2458,124423.52853411343
2459,114037.29545822728
2460,148578.6880284854
2461,124505.16144943936
2462,118055.51224346459
2463,144284.68392153876
2464,166523.7254714137
2465,153456.1911187626
2466,105547.35926293035
2467,165449.72366674687
2468,91268.53732940485
2469,85094.97882752947
2470,204655.4347049751
2471,216590.27707622503
2472,187908.28149973648
2473,112493.1038046556
2474,64255.48434848874
2475,232445.6716730831
2476,108243.41960758506
2477,119330.21475795482
2478,173950.64413849148
2479,96032.5558290768
2480,146454.41292675654
2481,112229.19606310152
2482,141398.24665500317
2483,90979.47114370996
2484,124146.85014827712
2485,126784.60620137677
2486,133722.760297801
2487,207745.1948985716
2488,173429.2625021499
2489,160913.84835785138
2490,139744.16055308166
2491,77148.13571964134
2492,190453.82562540285
2493,140439.79644374305
2494,156812.68125507515
2495,93247.43412901799
2496,253762.38949319557
2497,164722.9189226001
2498,92532.78659078362
2499,77182.1031270714
2500,121086.77153277746
2501,124728.74818308302
2502,142457.41575417202
2503,80478.50586722186
2504,187471.47853422235
2505,221314.91425363102
2506,260285.54459157132
2507,277919.34314444056
2508,260315.26439145894
2509,233863.2424920575
2510,231577.70783714438
2511,191546.5703185706
2512,210366.25134285947
2513,245670.06083998282
2514,273688.02864480694
2515,133641.6970518577
2516,172044.37847042968
2517,122680.84746809374
2518,138067.02032422577
2519,223568.73028929112
2520,218757.358695394
2521,200863.6423058185
2522,234353.21265065053
2523,118804.16698456672
2524,133946.6889398077
2525,166604.3259146174
2526,125005.49388400652
2527,100046.18006867287
2528,111557.2029582382
2529,137412.49240652134
2530,122858.4102159657
2531,243038.29653375316
2532,231887.8941855398
2533,217440.58236187208
2534,250060.0084443898
2535,280367.3945703984
2536,250885.7753389211
2537,241983.21536116954
2538,192595.4724629498
2539,201091.50681375782
2540,184305.7488514398
2541,198926.19434377644
2542,165220.281569137
2543,134472.70433475508
2544,107667.74834755994
2545,147699.18136725086
2546,146580.11283910903
2547,162973.7872874227
2548,144852.79259138275
2549,138677.4652796262
2550,651916.2727221332
2551,157814.9124632571
2552,105185.63253116095
2553,56580.660208788
2554,105006.41188004822
2555,117056.79231747519
2556,77525.22124623158
2557,103339.70657156256
2558,167271.24149693106
2559,113409.42386861402
2560,142616.88033234514
2561,146279.45861937036
2562,139700.02375466144
2563,133606.73034644593
2564,197566.3517712513
2565,147813.93602749426
2566,111438.6601503964
2567,137876.0970485711
2568,182155.8304312392
2569,197448.2278865697
2570,139619.086951694
2571,164696.74813460629
2572,172628.98571146769
2573,221082.7758704552
2574,258620.68221401994
2575,151823.57221476175
2576,159820.3997561239
2577,161367.55017122906
2578,86529.42300489824
2579,35852.7987565198
2580,114597.1413120015
2581,118311.19741693186
2582,154557.14252763195
2583,269097.1117036202
2584,187617.93284681486
2585,207036.63022201927
2586,229835.96500699455
2587,196882.9226651769
2588,143910.57928391988
2589,164763.93549806357
2590,242265.07451449428
2591,263441.64884665783
2592,216206.39970659243
2593,242389.14923429815
2594,193013.5544732638
2595,217517.197708769
2596,310619.2689923713
2597,197978.26786369307
2598,265549.684725143
2599,335597.2620269059
2600,211525.26645412226
2601,160854.7266365015
2602,66233.14379233145
2603,86986.1695558026
2604,95696.33097461576
2605,66007.40493273898
2606,161171.55240922095
2607,223190.15181715717
2608,216967.6882652433
2609,176394.24418892222
2610,125837.98732725403
2611,136773.13364280493
2612,153497.16294471454
2613,125495.80420104822
2614,103051.62151899526
2615,160406.872467638
2616,167265.05608080886
2617,196682.44855949376
2618,245092.41725208517
2619,212877.9138132548
2620,173902.11701679812
2621,166266.50254744687
2622,178008.56757241592
2623,238273.34486597695
2624,292755.086216414
2625,281849.3692244082
2626,172397.1842492984
2627,167872.6612288293
2628,372410.6643060099
2629,397405.9598776201
2630,308588.7515395121
2631,407196.6857799571
2632,349562.75438983215
2633,288562.2961951693
2634,367859.72035003605
2635,170364.00166223967
2636,189282.23430822894
2637,208295.30810107873
2638,251554.22805411066
2639,209712.18845193472
2640,156645.79005719023
2641,87121.7593927451
2642,200129.16465875204
2643,128312.27017041459
2644,152794.02022627683
2645,125280.74919718469
2646,109495.88446463738
2647,126283.68463606515
2648,156096.0743746888
2649,142651.08855100465
2650,138605.7687750291
2651,151061.08245501365
2652,349746.06844725145
2653,258726.82863207546
2654,243254.6410815718
2655,368599.30603461445
2656,310304.80444060394
2657,322488.72254908946
2658,278451.9855193645
2659,285913.19842664583
2660,324040.38513104036
2661,329664.9368228599
2662,350104.4102798427
2663,284178.47118813347
2664,291827.4565116302
2665,313565.2206445248
2666,286586.67223186884
2667,190221.09814059548
2668,198546.47997734766
2669,184769.75100333313
2670,278881.1666667103
2671,200785.5687554595
2672,213997.3488061803
2673,221125.0416617936
2674,232718.34664820437
2675,185912.2540073665
2676,206328.8121249507
2677,196556.27305529919
2678,251699.91897572263
2679,278679.6860454206
2680,281380.0779603338
2681,368545.03811248613
2682,310043.95011005306
2683,433834.07462851924
2684,301920.05881603225
2685,322388.5810049125
2686,244201.8743616005
2687,275099.8193816156
2688,225201.35884418106
2689,202500.6281064453
2690,368285.10524295387
2691,191867.65660671704
2692,135480.014657759
2693,204696.5912134503
2694,150105.5634687444
2695,213663.3685141662
2696,201440.85002616
2697,176944.6666186317
2698,225830.7945993757
2699,195870.43160509598
2700,172578.12054774014
2701,155203.96827026177
2702,116596.70810935402
2703,140224.91819296172
2704,142927.03959109564
2705,94156.85300666862
2706,95908.10071900289
2707,124487.09140573419
2708,106326.60002997494
2709,112005.05244395859
2710,108656.66843087703
2711,292669.7197315879
2712,352162.6455731008
2713,186932.6747189979
2714,162038.15294527728
2715,184613.3942978913
2716,160820.62270414433
2717,188741.68337916746
2718,217245.74522961222
2719,171016.47903537727
2720,201224.4119111019
2721,131526.37616324308
2722,192533.27685348864
2723,164445.89345490094
2724,125008.62053281767
2725,114166.67155608977
2726,138612.86241737008
2727,193361.43774296832
2728,182710.14997149096
2729,140547.0994165258
2730,141510.2437844996
2731,133766.56805477268
2732,120800.2875808999
2733,168452.20090662735
